food_id,protein,fat,endorsement
2001,3.1,7.8,Moderate Food
450,12.4,6.5,Moderate Food
1360,0.8,0.3,Low Fat
1695,1.2,1.0,Low Fat
823,4.9,1.5,Low Fat
2032,5.0,0.5,Low Fat
953,58.6,56.5,Premium Food
170,60.2,38.2,Premium Food
252,1.6,0.6,Low Fat
1166,0.09,0.071,Low Fat
210,0.4,2.6,Low Fat
1383,18.7,2.0,Low Fat
1432,2.2,11.7,Premium Food
1402,3.7,2.9,Low Fat
2014,0.0,13.6,Premium Food
1957,10.7,1.6,Low Fat
2355,0.5,0.031,Low Fat
553,0.1,0.3,Low Fat
1851,2.3,3.9,Low Fat
2295,5.2,1.0,Low Fat
1536,0.0,0.2,Low Fat
1690,7.0,11.4,Premium Food
391,15.4,14.0,Premium Food
725,5.4,20.8,Premium Food
1676,2.8,1.0,Low Fat
1723,1.4,0.4,Low Fat
1254,27.7,34.2,Premium Food
325,0.0,9.0,Moderate Food
468,1.0,0.4,Low Fat
2200,0.7,3.0,Low Fat
1211,2.8,1.1,Low Fat
1661,2.2,0.4,Low Fat
1435,3.3,7.4,Moderate Food
778,5.8,0.087,Low Fat
2160,495.6,158.9,Premium Food
437,16.2,23.7,Premium Food
761,3.8,2.4,Low Fat
1320,1.1,0.063,Low Fat
1876,6.9,4.3,Low Fat
2059,0.045,0.002,Low Fat
1510,65.2,14.0,Premium Food
932,1.2,0.6,Low Fat
1503,15.3,0.8,Low Fat
1777,1.9,0.2,Low Fat
1057,0.071,0.2,Low Fat
1491,13.0,95.5,Premium Food
301,2.6,3.5,Low Fat
1298,2.4,1.0,Low Fat
2387,0.5,0.022,Low Fat
390,19.4,19.7,Premium Food
1576,8.4,6.1,Moderate Food
1760,7.0,8.8,Moderate Food
2184,2.0,0.4,Low Fat
2177,1.0,0.5,Low Fat
383,2.1,12.8,Premium Food
418,9.2,10.1,Premium Food
1920,0.0,5.0,Moderate Food
1964,0.9,0.1,Low Fat
1351,2.2,0.7,Low Fat
57,0.2,0.015,Low Fat
1332,1.2,1.3,Low Fat
291,27.8,18.0,Premium Food
1473,12.3,10.9,Premium Food
1807,78.7,44.0,Premium Food
1720,1.0,0.056,Low Fat
2291,2.7,0.8,Low Fat
621,5.7,3.1,Low Fat
280,5.7,1.0,Low Fat
1589,2.6,18.6,Premium Food
1058,3.6,0.8,Low Fat
2030,0.7,0.1,Low Fat
1950,14.3,2.9,Low Fat
2032,5.0,0.5,Low Fat
1203,3.7,3.9,Low Fat
1312,46.4,3.1,Low Fat
614,4.7,1.9,Low Fat
1600,84.3,9.6,Moderate Food
1528,0.5,0.2,Low Fat
1378,0.0,5.1,Moderate Food
1063,2.2,3.7,Low Fat
533,0.6,0.1,Low Fat
1188,0.016,0.017,Low Fat
2230,86.5,35.4,Premium Food
2101,0.091,0.068,Low Fat
8,2.3,0.3,Low Fat
1507,47.9,4.2,Low Fat
1120,64.5,54.2,Premium Food
1076,1.7,1.0,Low Fat
2212,57.7,13.4,Premium Food
1493,31.0,43.7,Premium Food
855,11.4,7.8,Moderate Food
1092,0.8,0.2,Low Fat
859,2.5,9.5,Moderate Food
2059,0.045,0.002,Low Fat
912,0.3,0.2,Low Fat
2132,0.0,218.0,Premium Food
43,0.4,0.3,Low Fat
1125,78.1,14.1,Premium Food
295,4.7,12.0,Premium Food
801,14.3,22.3,Premium Food
1394,4.7,1.2,Low Fat
623,20.6,24.2,Premium Food
2260,36.8,71.2,Premium Food
2034,0.9,0.7,Low Fat
1639,1.7,6.0,Moderate Food
900,3.5,2.5,Low Fat
2383,86.5,19.6,Premium Food
1794,2.7,1.0,Low Fat
1030,0.1,0.2,Low Fat
1330,7.0,1.9,Low Fat
1888,0.0,12.8,Premium Food
1534,75.3,3.8,Low Fat
1773,0.0,3.1,Low Fat
2221,87.8,30.7,Premium Food
1368,4.6,0.2,Low Fat
1037,9.0,17.8,Premium Food
1338,1.7,0.7,Low Fat
64,5.1,0.2,Low Fat
347,5.1,14.3,Premium Food
1462,2.8,22.6,Premium Food
1452,3.5,0.8,Low Fat
562,0.3,3.6,Low Fat
1437,1.8,4.8,Low Fat
856,5.2,6.3,Moderate Food
2135,2.1,6.2,Moderate Food
1651,22.6,27.4,Premium Food
1529,0.2,0.2,Low Fat
658,0.8,0.3,Low Fat
768,6.3,6.8,Moderate Food
764,14.2,12.9,Premium Food
1737,4.0,0.3,Low Fat
851,1.3,3.8,Low Fat
2274,1.7,0.1,Low Fat
236,0.8,1.5,Low Fat
337,0.3,0.061,Low Fat
1399,5.9,7.3,Moderate Food
827,0.9,0.013,Low Fat
1656,0.8,0.5,Low Fat
1566,2.7,8.4,Moderate Food
1913,26.4,37.5,Premium Food
2042,0.7,0.1,Low Fat
1451,0.3,0.062,Low Fat
1933,1.3,0.054,Low Fat
1793,2.7,1.1,Low Fat
285,22.3,0.9,Low Fat
1710,0.042,0.026,Low Fat
638,6.0,0.3,Low Fat
210,0.4,2.6,Low Fat
1796,10.0,1.4,Low Fat
932,1.2,0.6,Low Fat
776,15.7,3.7,Low Fat
2035,2.3,0.2,Low Fat
1578,52.8,45.5,Premium Food
2152,47.2,14.4,Premium Food
1810,80.9,53.1,Premium Food
219,18.0,33.6,Premium Food
2354,1.1,0.2,Low Fat
657,0.5,0.2,Low Fat
25,0.3,0.7,Low Fat
1908,44.7,2.9,Low Fat
1030,0.1,0.2,Low Fat
1682,1.9,0.2,Low Fat
5,2.3,8.9,Moderate Food
1844,2.1,0.058,Low Fat
1112,79.6,84.6,Premium Food
1221,27.7,16.6,Premium Food
408,0.7,0.6,Low Fat
1646,0.3,0.029,Low Fat
1786,5.2,4.6,Low Fat
1163,2.2,0.5,Low Fat
1886,0.5,1.9,Low Fat
1931,18.0,0.1,Low Fat
852,1.3,3.7,Low Fat
2209,38.9,32.6,Premium Food
2076,1.2,0.5,Low Fat
348,2.8,0.6,Low Fat
1995,0.2,0.09,Low Fat
572,0.041,0.038,Low Fat
1065,0.1,0.002,Low Fat
134,0.2,0.089,Low Fat
2234,18.1,2.0,Low Fat
1510,65.2,14.0,Premium Food
1806,79.1,20.3,Premium Food
344,1.9,0.2,Low Fat
1375,2.0,0.3,Low Fat
659,0.8,0.3,Low Fat
478,1.3,0.3,Low Fat
1444,0.5,1.3,Low Fat
271,0.6,0.6,Low Fat
1000,12.9,9.9,Moderate Food
240,15.2,0.6,Low Fat
400,3.5,3.3,Low Fat
1536,0.0,0.2,Low Fat
886,0.5,0.029,Low Fat
532,79.5,14.9,Premium Food
1218,8.9,8.9,Moderate Food
1484,0.097,0.061,Low Fat
782,11.6,10.6,Premium Food
1648,27.8,20.0,Premium Food
315,29.1,5.6,Moderate Food
651,0.053,1.6,Low Fat
70,3.5,0.4,Low Fat
968,21.1,26.5,Premium Food
175,15.4,19.1,Premium Food
346,5.2,12.4,Premium Food
1625,12.4,18.6,Premium Food
620,0.8,2.9,Low Fat
126,0.1,0.053,Low Fat
2313,3.5,1.0,Low Fat
2231,83.1,10.0,Moderate Food
1031,3.7,2.6,Low Fat
2338,4.8,1.0,Low Fat
1744,0.9,0.1,Low Fat
790,11.9,17.6,Premium Food
1022,2.4,1.5,Low Fat
699,23.1,0.8,Low Fat
1008,3.9,17.3,Premium Food
1433,6.2,13.5,Premium Food
1184,13.7,1.6,Low Fat
1804,0.058,0.046,Low Fat
1069,1.0,0.3,Low Fat
1242,4.3,17.8,Premium Food
1475,11.4,0.5,Low Fat
283,5.6,0.4,Low Fat
1408,4.6,0.6,Low Fat
2161,496.1,128.0,Premium Food
1550,204.2,174.9,Premium Food
708,4.8,15.9,Premium Food
1821,28.6,13.0,Premium Food
901,2.9,0.6,Low Fat
390,19.4,19.7,Premium Food
2143,17.2,5.2,Moderate Food
1280,52.2,3.4,Low Fat
398,6.6,8.7,Moderate Food
1327,7.4,0.8,Low Fat
2395,0.7,0.7,Low Fat
1478,0.0,0.1,Low Fat
618,5.8,12.0,Premium Food
876,1.2,3.9,Low Fat
1289,3.6,0.7,Low Fat
487,1.6,14.0,Premium Food
2008,1.6,0.2,Low Fat
2173,3.9,5.0,Moderate Food
2166,0.8,1.0,Low Fat
1492,2.1,0.6,Low Fat
1274,0.038,0.005,Low Fat
1447,8.4,15.8,Premium Food
993,5.1,2.3,Low Fat
31,4.5,7.9,Moderate Food
316,5.9,7.3,Moderate Food
953,58.6,56.5,Premium Food
1696,113.7,63.9,Premium Food
416,29.7,23.2,Premium Food
259,14.4,5.7,Moderate Food
145,44.1,55.6,Premium Food
1997,1.4,0.7,Low Fat
941,17.3,0.7,Low Fat
939,0.0,13.6,Premium Food
1472,12.7,12.6,Premium Food
109,0.8,2.7,Low Fat
1548,513.6,343.4,Premium Food
2116,2.1,0.7,Low Fat
1423,11.0,6.0,Moderate Food
651,0.053,1.6,Low Fat
422,8.4,3.6,Low Fat
705,1.5,0.4,Low Fat
434,11.3,2.8,Low Fat
1756,11.4,4.4,Low Fat
1440,2.4,5.7,Moderate Food
748,0.5,1.9,Low Fat
1231,0.5,2.1,Low Fat
501,0.4,1.8,Low Fat
2311,3.4,1.5,Low Fat
930,0.9,0.3,Low Fat
1335,2.3,1.2,Low Fat
352,13.9,1.2,Low Fat
361,2.3,0.5,Low Fat
732,0.2,0.4,Low Fat
2111,1.3,1.3,Low Fat
1354,3.5,23.0,Premium Food
1297,2.2,8.2,Moderate Food
1497,4.0,13.9,Premium Food
2201,7.9,4.3,Low Fat
1988,14.4,6.0,Moderate Food
636,48.6,54.1,Premium Food
865,0.0,0.095,Low Fat
309,3.6,0.3,Low Fat
1111,63.8,45.0,Premium Food
515,5.5,3.7,Low Fat
116,1.8,0.3,Low Fat
1369,1.3,0.2,Low Fat
261,2.2,1.7,Low Fat
220,17.9,28.4,Premium Food
455,4.8,3.5,Low Fat
1778,1.6,1.3,Low Fat
839,27.6,33.6,Premium Food
2283,9.0,2.5,Low Fat
1409,13.9,1.9,Low Fat
908,6.1,8.4,Moderate Food
692,4.3,7.3,Moderate Food
693,1.0,0.2,Low Fat
2051,3.3,0.1,Low Fat
405,2.0,1.0,Low Fat
2304,17.4,0.6,Low Fat
963,77.5,61.5,Premium Food
2201,7.9,4.3,Low Fat
985,8.7,15.1,Premium Food
1489,44.5,3.1,Low Fat
452,6.0,2.9,Low Fat
811,12.9,0.7,Low Fat
1695,1.2,1.0,Low Fat
2240,15.6,13.7,Premium Food
26,6.4,16.6,Premium Food
27,9.3,3.9,Low Fat
2339,3.1,0.6,Low Fat
339,38.9,12.2,Premium Food
202,3.7,0.3,Low Fat
1284,3.0,6.4,Moderate Food
706,5.8,24.6,Premium Food
2080,2.1,4.3,Low Fat
937,0.045,0.044,Low Fat
522,5.9,9.9,Moderate Food
1691,13.7,15.5,Premium Food
861,2.6,5.1,Moderate Food
262,13.8,2.7,Low Fat
2385,12.9,3.8,Low Fat
397,0.4,0.002,Low Fat
1214,0.043,0.4,Low Fat
1468,4.9,1.8,Low Fat
1323,0.5,0.2,Low Fat
1047,50.2,3.5,Low Fat
173,4.6,7.4,Moderate Food
1815,4.4,0.3,Low Fat
2171,7.8,4.0,Low Fat
508,0.8,1.8,Low Fat
1737,4.0,0.3,Low Fat
1073,7.0,0.3,Low Fat
1241,22.0,8.4,Moderate Food
1761,21.3,2.8,Low Fat
399,0.6,0.4,Low Fat
1522,3.5,4.6,Low Fat
1043,12.0,21.1,Premium Food
607,4.4,1.2,Low Fat
886,0.5,0.029,Low Fat
1481,88.7,11.8,Premium Food
2202,6.4,2.1,Low Fat
357,0.2,0.081,Low Fat
1091,0.7,3.3,Low Fat
191,37.0,19.0,Premium Food
1189,0.5,0.3,Low Fat
1856,39.9,8.6,Moderate Food
1629,4.3,0.2,Low Fat
110,1.4,0.3,Low Fat
746,28.3,1.6,Low Fat
2337,3.9,2.5,Low Fat
422,8.4,3.6,Low Fat
1622,16.0,67.1,Premium Food
1240,2.7,0.7,Low Fat
1907,44.7,2.9,Low Fat
809,2.3,3.0,Low Fat
1760,7.0,8.8,Moderate Food
2145,25.1,4.0,Low Fat
987,75.7,5.4,Moderate Food
1178,1.8,8.9,Moderate Food
463,28.5,39.2,Premium Food
388,14.6,7.8,Moderate Food
754,4.4,19.2,Premium Food
1416,0.9,1.1,Low Fat
1753,2.0,1.2,Low Fat
2381,6.9,0.1,Low Fat
29,0.7,0.075,Low Fat
2191,36.6,69.5,Premium Food
1834,13.3,14.3,Premium Food
300,0.2,1.9,Low Fat
2098,0.6,0.2,Low Fat
75,7.4,0.7,Low Fat
1578,52.8,45.5,Premium Food
150,0.6,0.3,Low Fat
1986,9.2,4.7,Low Fat
365,0.071,0.088,Low Fat
1259,45.0,3.2,Low Fat
551,10.0,4.0,Low Fat
137,0.086,0.042,Low Fat
1617,2.1,10.4,Premium Food
2295,5.2,1.0,Low Fat
488,5.0,14.3,Premium Food
2257,3.8,0.6,Low Fat
383,2.1,12.8,Premium Food
32,2.6,3.4,Low Fat
2015,2.8,8.8,Moderate Food
20,3.4,8.9,Moderate Food
2181,3.1,3.0,Low Fat
28,5.9,2.7,Low Fat
56,0.5,0.1,Low Fat
929,3.5,8.2,Moderate Food
712,1.5,9.7,Moderate Food
165,61.8,11.2,Premium Food
1919,1.9,0.3,Low Fat
2347,1.5,0.4,Low Fat
163,19.8,3.6,Low Fat
378,15.9,13.0,Premium Food
2149,16.4,5.2,Moderate Food
1459,6.0,27.1,Premium Food
2169,14.3,4.3,Low Fat
868,0.029,0.4,Low Fat
1833,4.3,11.2,Premium Food
2201,7.9,4.3,Low Fat
1557,4.7,6.2,Moderate Food
788,123.2,9.1,Moderate Food
279,0.6,0.077,Low Fat
939,0.0,13.6,Premium Food
864,1.4,0.2,Low Fat
1863,0.2,0.6,Low Fat
1506,0.1,0.3,Low Fat
1888,0.0,12.8,Premium Food
2022,2.0,0.2,Low Fat
866,0.3,0.1,Low Fat
1436,0.0,6.0,Moderate Food
1711,1.4,1.0,Low Fat
213,5.5,14.4,Premium Food
1067,2.4,0.2,Low Fat
1919,1.9,0.3,Low Fat
232,39.1,1.7,Low Fat
1454,4.9,0.7,Low Fat
84,32.8,16.6,Premium Food
315,29.1,5.6,Moderate Food
1781,0.8,1.1,Low Fat
2064,35.7,48.9,Premium Food
645,10.4,0.8,Low Fat
1581,35.6,6.6,Moderate Food
1905,2.4,0.4,Low Fat
1382,19.0,1.5,Low Fat
189,5.5,6.3,Moderate Food
2262,0.0,0.1,Low Fat
958,63.6,21.6,Premium Food
412,1.0,0.5,Low Fat
75,7.4,0.7,Low Fat
967,80.4,65.0,Premium Food
2157,14.1,6.3,Moderate Food
377,28.3,36.2,Premium Food
1554,42.4,240.5,Premium Food
2223,57.4,22.2,Premium Food
34,31.3,25.4,Premium Food
904,0.8,3.0,Low Fat
1011,0.8,0.2,Low Fat
415,40.8,16.9,Premium Food
1254,27.7,34.2,Premium Food
163,19.8,3.6,Low Fat
2325,9.6,26.6,Premium Food
1228,27.7,21.7,Premium Food
463,28.5,39.2,Premium Food
2302,0.051,0.072,Low Fat
1033,0.054,0.054,Low Fat
1957,10.7,1.6,Low Fat
1901,1.5,0.1,Low Fat
1776,3.7,0.4,Low Fat
844,0.01,0.024,Low Fat
1487,1.5,8.0,Moderate Food
1051,0.4,0.7,Low Fat
1831,11.4,24.0,Premium Food
509,3.1,6.9,Moderate Food
2185,1.6,0.3,Low Fat
1725,0.2,6.7,Moderate Food
2249,11.6,1.5,Low Fat
2034,0.9,0.7,Low Fat
838,0.0,0.009,Low Fat
1489,44.5,3.1,Low Fat
1366,0.1,0.08,Low Fat
529,76.9,60.5,Premium Food
1377,24.2,29.2,Premium Food
1687,9.3,0.3,Low Fat
1857,39.8,8.6,Moderate Food
1208,2.8,0.4,Low Fat
2182,50.9,23.1,Premium Food
1572,3.5,5.8,Moderate Food
2149,16.4,5.2,Moderate Food
2353,1.8,0.7,Low Fat
1291,0.0,14.0,Premium Food
818,0.1,0.039,Low Fat
175,15.4,19.1,Premium Food
1714,16.9,5.2,Moderate Food
612,7.8,2.2,Low Fat
824,13.3,11.2,Premium Food
1547,560.3,322.7,Premium Food
1831,11.4,24.0,Premium Food
79,15.8,11.0,Premium Food
564,1.7,0.5,Low Fat
1498,0.5,0.3,Low Fat
608,0.7,0.2,Low Fat
2285,3.1,1.3,Low Fat
47,4.2,5.0,Moderate Food
259,14.4,5.7,Moderate Food
286,22.4,0.9,Low Fat
752,1.3,1.8,Low Fat
33,0.035,0.087,Low Fat
1145,9.3,2.8,Low Fat
1375,2.0,0.3,Low Fat
1278,49.4,2.4,Low Fat
7,1.7,6.8,Moderate Food
961,31.0,5.1,Moderate Food
90,2.9,3.5,Low Fat
1280,52.2,3.4,Low Fat
233,1.2,3.0,Low Fat
73,25.5,31.9,Premium Food
149,83.6,86.5,Premium Food
760,7.5,6.4,Moderate Food
2365,2.3,0.3,Low Fat
640,11.4,1.3,Low Fat
1910,79.5,24.9,Premium Food
2036,6.3,1.3,Low Fat
319,5.9,2.0,Low Fat
1596,205.5,23.3,Premium Food
602,1.7,0.3,Low Fat
2050,0.2,0.3,Low Fat
1561,4.3,5.6,Moderate Food
2090,0.2,2.5,Low Fat
825,22.6,27.4,Premium Food
1394,4.7,1.2,Low Fat
1269,3.9,6.5,Moderate Food
2024,2.0,2.2,Low Fat
1027,0.2,0.2,Low Fat
2261,7.8,14.6,Premium Food
297,0.1,0.2,Low Fat
351,24.2,9.4,Moderate Food
1920,0.0,5.0,Moderate Food
1270,0.2,0.049,Low Fat
1848,1.9,0.4,Low Fat
2126,6.3,3.3,Low Fat
1339,9.3,0.9,Low Fat
2232,6.4,0.9,Low Fat
1,14.5,0.6,Low Fat
2395,0.7,0.7,Low Fat
1497,4.0,13.9,Premium Food
2260,36.8,71.2,Premium Food
334,38.0,6.4,Moderate Food
468,1.0,0.4,Low Fat
1579,0.6,0.6,Low Fat
2205,4.0,12.2,Premium Food
464,13.4,6.7,Moderate Food
361,2.3,0.5,Low Fat
1336,1.6,4.5,Low Fat
671,3.8,4.7,Low Fat
1401,2.4,3.7,Low Fat
417,11.8,10.1,Premium Food
109,0.8,2.7,Low Fat
1131,10.8,6.0,Moderate Food
905,0.0,35.6,Premium Food
453,6.6,5.5,Moderate Food
812,39.2,2.3,Low Fat
802,22.1,29.9,Premium Food
755,7.5,8.3,Moderate Food
1320,1.1,0.063,Low Fat
1104,60.3,9.2,Moderate Food
648,1.1,4.2,Low Fat
298,5.5,2.6,Low Fat
773,5.4,1.7,Low Fat
593,0.7,0.2,Low Fat
1495,18.5,92.3,Premium Food
314,25.7,16.4,Premium Food
656,44.9,2.4,Low Fat
717,20.0,4.4,Low Fat
777,0.0,16.0,Premium Food
161,6.6,5.1,Moderate Food
1791,8.3,1.2,Low Fat
1721,4.1,14.8,Premium Food
1442,3.8,8.5,Moderate Food
293,7.3,6.6,Moderate Food
1109,4.6,7.5,Moderate Food
72,0.5,0.1,Low Fat
395,0.068,0.056,Low Fat
1291,0.0,14.0,Premium Food
2152,47.2,14.4,Premium Food
1688,39.0,63.3,Premium Food
1975,16.3,0.8,Low Fat
1299,14.8,26.6,Premium Food
268,3.3,0.4,Low Fat
295,4.7,12.0,Premium Food
2247,1.7,0.054,Low Fat
681,10.6,3.0,Low Fat
832,20.8,10.7,Premium Food
164,5.3,0.9,Low Fat
636,48.6,54.1,Premium Food
637,0.0,13.6,Premium Food
1000,12.9,9.9,Moderate Food
430,5.3,2.9,Low Fat
1549,13.2,402.3,Premium Food
447,30.4,20.9,Premium Food
1775,0.6,0.1,Low Fat
511,0.0,2.9,Low Fat
2357,53.4,7.3,Moderate Food
1174,65.1,17.5,Premium Food
622,3.8,4.0,Low Fat
489,4.8,27.7,Premium Food
803,0.062,0.099,Low Fat
734,34.7,9.8,Moderate Food
454,7.1,5.6,Moderate Food
1615,81.6,91.1,Premium Food
1694,0.9,0.2,Low Fat
1249,21.9,4.9,Low Fat
2315,1.6,0.2,Low Fat
2260,36.8,71.2,Premium Food
1712,6.4,0.9,Low Fat
191,37.0,19.0,Premium Food
1945,6.0,0.046,Low Fat
1819,0.3,0.3,Low Fat
1310,19.7,1.1,Low Fat
2341,15.4,1.5,Low Fat
915,15.4,4.0,Low Fat
1332,1.2,1.3,Low Fat
1560,67.6,43.7,Premium Food
2222,69.8,35.0,Premium Food
2394,3.1,0.8,Low Fat
490,0.5,2.8,Low Fat
2355,0.5,0.031,Low Fat
444,2.9,8.6,Moderate Food
2108,2.4,2.6,Low Fat
2042,0.7,0.1,Low Fat
1660,2.3,0.4,Low Fat
1604,22.7,6.2,Moderate Food
2128,1.5,0.2,Low Fat
118,1.6,0.5,Low Fat
1730,2.1,0.3,Low Fat
205,0.8,0.085,Low Fat
1385,20.1,2.4,Low Fat
1159,44.2,2.7,Low Fat
955,0.0,8.0,Moderate Food
1261,1.8,0.1,Low Fat
457,20.6,6.2,Moderate Food
1995,0.2,0.09,Low Fat
2389,0.054,0.4,Low Fat
1165,0.027,0.091,Low Fat
745,1.3,1.4,Low Fat
988,4.6,2.5,Low Fat
1574,24.8,15.1,Premium Food
1883,0.3,0.061,Low Fat
2383,86.5,19.6,Premium Food
2386,5.0,1.5,Low Fat
490,0.5,2.8,Low Fat
1355,0.3,1.6,Low Fat
1717,2.5,1.4,Low Fat
1219,15.0,14.8,Premium Food
1272,23.1,4.5,Low Fat
2257,3.8,0.6,Low Fat
800,4.9,5.8,Moderate Food
530,72.4,62.8,Premium Food
541,4.6,3.4,Low Fat
1777,1.9,0.2,Low Fat
2382,86.6,19.6,Premium Food
634,0.2,0.4,Low Fat
1343,0.5,0.3,Low Fat
1679,1.8,0.2,Low Fat
942,0.9,0.097,Low Fat
625,11.2,2.7,Low Fat
2345,0.0,16.0,Premium Food
233,1.2,3.0,Low Fat
80,14.0,2.5,Low Fat
561,1.9,18.3,Premium Food
2305,47.2,1.7,Low Fat
1846,12.1,6.4,Moderate Food
984,7.1,0.3,Low Fat
642,3.1,0.3,Low Fat
2080,2.1,4.3,Low Fat
1788,7.9,0.4,Low Fat
2156,65.5,12.0,Premium Food
1144,0.6,0.2,Low Fat
1724,8.9,13.3,Premium Food
638,6.0,0.3,Low Fat
2058,85.7,76.3,Premium Food
717,20.0,4.4,Low Fat
779,3.6,0.063,Low Fat
684,0.0,6.0,Moderate Food
2185,1.6,0.3,Low Fat
1411,1.4,1.4,Low Fat
1492,2.1,0.6,Low Fat
1636,3.6,0.3,Low Fat
913,5.6,0.8,Low Fat
2323,13.2,1.2,Low Fat
670,6.7,12.8,Premium Food
1404,0.7,0.4,Low Fat
1938,36.8,20.1,Premium Food
283,5.6,0.4,Low Fat
1862,2.9,8.1,Moderate Food
1528,0.5,0.2,Low Fat
897,0.068,0.028,Low Fat
1482,181.6,74.3,Premium Food
1653,38.3,18.0,Premium Food
2320,4.3,0.4,Low Fat
913,5.6,0.8,Low Fat
999,11.1,2.4,Low Fat
1307,0.5,0.3,Low Fat
17,31.5,1.0,Low Fat
168,14.0,7.3,Moderate Food
229,0.2,0.006,Low Fat
1684,7.0,14.4,Premium Food
1130,0.2,0.012,Low Fat
839,27.6,33.6,Premium Food
77,0.3,0.037,Low Fat
1174,65.1,17.5,Premium Food
851,1.3,3.8,Low Fat
353,39.8,3.5,Low Fat
2208,12.1,3.1,Low Fat
1812,0.3,0.039,Low Fat
11,17.3,0.2,Low Fat
1761,21.3,2.8,Low Fat
1260,2.5,0.1,Low Fat
522,5.9,9.9,Moderate Food
1737,4.0,0.3,Low Fat
643,0.4,0.3,Low Fat
474,2.7,0.3,Low Fat
252,1.6,0.6,Low Fat
1670,3.4,0.7,Low Fat
2207,8.4,2.1,Low Fat
1985,8.0,4.2,Low Fat
1633,1.0,0.099,Low Fat
76,0.4,0.074,Low Fat
1969,43.1,3.2,Low Fat
591,0.3,0.086,Low Fat
458,17.8,7.0,Moderate Food
919,1.6,0.5,Low Fat
587,0.0,0.3,Low Fat
877,10.2,18.6,Premium Food
182,77.3,12.9,Premium Food
1490,2.5,2.0,Low Fat
1201,0.031,11.3,Premium Food
803,0.062,0.099,Low Fat
1482,181.6,74.3,Premium Food
1515,15.4,1.1,Low Fat
492,1.8,3.9,Low Fat
41,28.3,39.6,Premium Food
1044,0.2,0.1,Low Fat
9,3.4,0.4,Low Fat
1471,13.0,13.2,Premium Food
550,0.6,0.1,Low Fat
192,47.7,25.2,Premium Food
129,3.5,0.7,Low Fat
523,0.0,0.2,Low Fat
1309,6.4,0.7,Low Fat
569,41.1,1.5,Low Fat
1645,0.2,0.086,Low Fat
397,0.4,0.002,Low Fat
877,10.2,18.6,Premium Food
1060,0.037,0.049,Low Fat
313,6.8,4.4,Low Fat
885,3.6,7.1,Moderate Food
1910,79.5,24.9,Premium Food
627,11.2,2.7,Low Fat
1749,15.8,24.6,Premium Food
2224,85.5,40.9,Premium Food
246,2.3,3.5,Low Fat
1655,3.0,0.9,Low Fat
780,1.3,2.3,Low Fat
909,8.6,10.1,Premium Food
1739,1.6,0.2,Low Fat
2029,1.1,0.4,Low Fat
175,15.4,19.1,Premium Food
538,2.5,0.4,Low Fat
2351,18.3,10.0,Moderate Food
434,11.3,2.8,Low Fat
591,0.3,0.086,Low Fat
964,4.7,6.6,Moderate Food
1398,0.0,4.5,Low Fat
231,15.1,0.6,Low Fat
1417,0.4,0.1,Low Fat
440,7.0,13.1,Premium Food
523,0.0,0.2,Low Fat
2151,18.9,2.4,Low Fat
1006,1.4,9.0,Moderate Food
1566,2.7,8.4,Moderate Food
1220,39.7,21.4,Premium Food
278,0.5,0.1,Low Fat
953,58.6,56.5,Premium Food
888,0.0,9.4,Moderate Food
1197,0.09,0.047,Low Fat
553,0.1,0.3,Low Fat
1915,21.7,6.3,Moderate Food
46,4.9,9.7,Moderate Food
1936,28.6,15.4,Premium Food
2127,2.4,3.3,Low Fat
76,0.4,0.074,Low Fat
695,0.4,0.5,Low Fat
1896,9.0,3.4,Low Fat
1827,18.6,9.3,Moderate Food
1357,7.5,3.5,Low Fat
439,7.5,6.9,Moderate Food
1870,1.1,3.7,Low Fat
467,0.1,0.089,Low Fat
1188,0.016,0.017,Low Fat
944,2.0,0.2,Low Fat
1161,28.5,1.3,Low Fat
1520,5.5,0.7,Low Fat
1005,0.0,0.067,Low Fat
270,2.6,0.3,Low Fat
1842,1.9,0.3,Low Fat
794,0.6,0.2,Low Fat
1508,80.9,20.4,Premium Food
12,39.1,1.0,Low Fat
1154,1.0,0.2,Low Fat
1150,14.7,0.7,Low Fat
343,0.6,0.1,Low Fat
1379,6.1,8.8,Moderate Food
2141,20.7,46.6,Premium Food
1063,2.2,3.7,Low Fat
261,2.2,1.7,Low Fat
2090,0.2,2.5,Low Fat
2095,25.7,4.6,Low Fat
999,11.1,2.4,Low Fat
2085,1.4,0.2,Low Fat
2203,6.5,63.7,Premium Food
1614,20.4,16.4,Premium Food
1301,3.5,17.2,Premium Food
722,37.7,1.4,Low Fat
907,12.6,1.0,Low Fat
930,0.9,0.3,Low Fat
1488,11.4,0.6,Low Fat
1207,4.0,6.8,Moderate Food
947,0.7,0.074,Low Fat
2279,0.7,0.4,Low Fat
1133,0.5,0.026,Low Fat
513,1.8,8.0,Moderate Food
55,0.4,0.2,Low Fat
2321,5.1,5.7,Moderate Food
2163,25.1,6.3,Moderate Food
1483,4.3,6.1,Moderate Food
2189,1.4,7.2,Moderate Food
501,0.4,1.8,Low Fat
1887,1.7,4.0,Low Fat
2181,3.1,3.0,Low Fat
96,3.0,3.3,Low Fat
630,0.3,0.03,Low Fat
1504,44.0,2.4,Low Fat
989,2.4,2.8,Low Fat
351,24.2,9.4,Moderate Food
251,30.1,6.4,Moderate Food
1272,23.1,4.5,Low Fat
2374,15.6,7.9,Moderate Food
336,2.0,7.8,Moderate Food
1929,54.8,2.9,Low Fat
